id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
13945283,Wall of Illusion,Effect Monster,"If this card is attacked by a monster, after damage calculation: Return that monster to the hand.",1000,1850,4,Fiend,DARK,undefined,"[{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN084"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.51""},{""set_name"":""Duel Terminal 4"",""set_code"":""DT04-EN057"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""9.46""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN083"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.94""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN113"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""},{""set_name"":""Starter Deck: Yugi"",""set_code"":""SDY-034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.71""},{""set_name"":""Starter Deck: Yugi"",""set_code"":""SDY-E032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.45""},{""set_name"":""Tournament Pack 7"",""set_code"":""TP7-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.28""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.00""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""7.37""}]","[{""id"":13945283,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/13945283.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/13945283.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.26"",""ebay_price"":""0.99"",""amazon_price"":""1.49"",""coolstuffinc_price"":""0.49""}]",null,null,null
81480461,Barrel Dragon,Effect Monster,Once per turn: You can target 1 monster your opponent controls; toss a coin 3 times and destroy it if at least 2 of the results are Heads.,2600,2200,7,Machine,DARK,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN072"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""20.81""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN045"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.55""},{""set_name"":""Duel Terminal 2"",""set_code"":""DT02-EN005"",""set_rarity"":""Duel Terminal Super Parallel Rare"",""set_rarity_code"":""(DSPR)"",""set_price"":""15.97""},{""set_name"":""Duelist League Series 1 participation cards"",""set_code"":""DL1-E002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""14.17""},{""set_name"":""Duelist Pack: Battle City"",""set_code"":""DPBC-EN041"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.22""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN177"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Legendary Duelists: Ancient Millennium"",""set_code"":""LED2-EN019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.05""},{""set_name"":""Legendary Duelists: Season 1"",""set_code"":""LDS1-EN075"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Master Collection Volume 1"",""set_code"":""MC1-EN002"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""8.13""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-126"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""10.06""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E126"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""76.75""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN126"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN044"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""6.96""},{""set_name"":""Speed Duel Tournament Pack 2"",""set_code"":""STP2-EN003"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""47.84""},{""set_name"":""Speed Duel: Scars of Battle"",""set_code"":""SBSC-EN026"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.7""},{""set_name"":""The Lost Art Promotion 2021 G"",""set_code"":""LART-EN037"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""19.45""}]","[{""id"":81480461,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/81480461.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/81480461.jpg""},{""id"":81480460,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/81480460.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/81480460.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.15"",""ebay_price"":""16.95"",""amazon_price"":""14.29"",""coolstuffinc_price"":""0.25""}]",null,null,null
16768387,Big Eye,Flip Effect Monster,"FLIP: Look at up to 5 cards from the top of your Deck, then place them on the top of the Deck in any order.",1200,1000,4,Fiend,DARK,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN152"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN230"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.23""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.19""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.4""},{""set_name"":""Starter Deck: Joey"",""set_code"":""SDJ-018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.01""},{""set_name"":""War of the Giants Reinforcements"",""set_code"":""WGRT-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.66""},{""set_name"":""War of the Giants: Round 2"",""set_code"":""BPW2-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":16768387,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/16768387.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/16768387.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.19"",""ebay_price"":""3.99"",""amazon_price"":""7.99"",""coolstuffinc_price"":""0.25""}]",null,null,null
28470714,Bladefly,Effect Monster,"As long as this card remains face-up on the field, increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.",600,700,2,Insect,WIND,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-118"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.31""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E118"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.94""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN118"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""19.87""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""},{""set_name"":""Tournament Pack: 3rd Season"",""set_code"":""TP3-020"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.31""}]","[{""id"":28470714,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/28470714.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/28470714.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.13"",""ebay_price"":""39.95"",""amazon_price"":""0.49"",""coolstuffinc_price"":""0.25""}]",null,null,null
70138455,Blast Juggler,Effect Monster,You can only activate this effect during your Standby Phase. Tribute this face-up card to select and destroy 2 face-up monsters with an ATK 1000 or less.,800,900,3,Machine,FIRE,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN161"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.01""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.1""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":70138455,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/70138455.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/70138455.jpg""}]","[{""cardmarket_price"":""0.16"",""tcgplayer_price"":""0.24"",""ebay_price"":""1.95"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.25""}]",null,null,null
11384280,Cannon Soldier,Effect Monster,You can Tribute 1 monster; inflict 500 damage to your opponent.,1400,1300,4,Machine,DARK,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN061"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""11.19""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN042"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.55""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-106"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.32""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E106"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.83""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN106"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.09""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN041"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.99""},{""set_name"":""Structure Deck: Machine Re-Volt"",""set_code"":""SD10-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""}]","[{""id"":11384280,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/11384280.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/11384280.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.43"",""ebay_price"":""2.99"",""amazon_price"":""1.69"",""coolstuffinc_price"":""0.49""}]",undefined,Banned,undefined
62121,Castle of Dark Illusions,Flip Effect Monster,"FLIP: All Zombie-Type monsters gain 200 ATK and DEF. During each of your next 4 Standby Phases, each of those Zombie-Type monsters gains 200 more ATK and DEF. These effects last as long as this card is face-up on the field.",920,1930,4,Fiend,DARK,undefined,"[{""set_name"":""Metal Raiders"",""set_code"":""MRD-073"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.88""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E073"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.66""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN073"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.48""}]","[{""id"":62121,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/62121.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/62121.jpg""}]","[{""cardmarket_price"":""1.69"",""tcgplayer_price"":""1.08"",""ebay_price"":""3.49"",""amazon_price"":""2.51"",""coolstuffinc_price"":""1.99""}]",null,null,null
95727991,Catapult Turtle,Effect Monster,Once per turn: You can Tribute 1 monster; inflict damage to your opponent equal to half the Tributed monster's ATK on the field.,1000,2000,5,Aqua,WATER,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN047"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""7.68""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN039"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.28""},{""set_name"":""Duelist League 18 participation cards"",""set_code"":""DL18-EN001"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.86""},{""set_name"":""Duelist Pack: Yugi"",""set_code"":""DPYG-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN019"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.23""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-075"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.24""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E075"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""21.69""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN075"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""14.06""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN038"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""23.36""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENA08"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1""}]","[{""id"":95727991,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95727991.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95727991.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.11"",""ebay_price"":""0.99"",""amazon_price"":""0.72"",""coolstuffinc_price"":""0.25""}]",null,null,null
40240595,Cocoon of Evolution,Effect Monster,"You can target 1 ""Petit Moth"" you control; equip this card from your hand to that target. While equipped by this effect, the original ATK/DEF of that ""Petit Moth"" becomes the ATK/DEF of ""Cocoon of Evolution"".",0,2000,3,Insect,EARTH,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN148"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.83""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-011"",""set_rarity"":""Super Short Print"",""set_rarity_code"":""(SSP)"",""set_price"":""1.5""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E011"",""set_rarity"":""Super Short Print"",""set_rarity_code"":""(SSP)"",""set_price"":""6.45""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN011"",""set_rarity"":""Super Short Print"",""set_rarity_code"":""(SSP)"",""set_price"":""0.00""},{""set_name"":""Speed Duel Starter Decks: Ultimate Predators"",""set_code"":""SS03-ENB09"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""}]","[{""id"":40240595,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40240595.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40240595.jpg""}]","[{""cardmarket_price"":""0.15"",""tcgplayer_price"":""0.29"",""ebay_price"":""2.87"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
93889755,Crass Clown,Effect Monster,"When this card is changed from Defense Position to Attack Position, return 1 monster on your opponent's side of the field to the owner's hand.",1350,1400,4,Fiend,DARK,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.89""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-078"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.68""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E078"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""7.27""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN078"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""4.4""}]","[{""id"":93889755,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/93889755.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/93889755.jpg""}]","[{""cardmarket_price"":""0.67"",""tcgplayer_price"":""1.28"",""ebay_price"":""0.99"",""amazon_price"":""4.48"",""coolstuffinc_price"":""0.49""}]",null,null,null
21417692,Dark Elf,Effect Monster,This card requires a cost of 1000 of your own Life Points to attack.,2000,800,4,Spellcaster,DARK,undefined,"[{""set_name"":""Metal Raiders"",""set_code"":""MRD-113"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.36""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E113"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""9.48""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN113"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Tournament Pack: 3rd Season"",""set_code"":""TP3-018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.36""}]","[{""id"":21417692,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/21417692.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/21417692.jpg""}]","[{""cardmarket_price"":""0.60"",""tcgplayer_price"":""1.28"",""ebay_price"":""2.00"",""amazon_price"":""0.90"",""coolstuffinc_price"":""3.99""}]",null,null,null
55763552,Dragon Piper,Flip Effect Monster,"FLIP: Destroy all face-up ""Dragon Capture Jar""(s) on the field. If you destroy any, change all face-up Dragon-Type monsters on the field to Attack Position.",200,1800,3,Pyro,FIRE,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.59""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.6""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.26""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.54""}]","[{""id"":55763552,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/55763552.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/55763552.jpg""}]","[{""cardmarket_price"":""0.29"",""tcgplayer_price"":""0.33"",""ebay_price"":""1.99"",""amazon_price"":""4.95"",""coolstuffinc_price"":""0.39""}]",null,null,null
13215230,Dream Clown,Effect Monster,"When this card is changed from Attack Position to face-up Defense Position, select 1 monster your opponent controls and destroy it.",1200,900,3,Warrior,EARTH,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.51""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-080"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""2.12""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E080"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""6.4""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN080"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Starter Deck: Pegasus"",""set_code"":""SDP-017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.36""}]","[{""id"":13215230,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/13215230.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/13215230.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""0.51"",""ebay_price"":""1.20"",""amazon_price"":""0.54"",""coolstuffinc_price"":""0.39""}]",null,null,null
55875323,Electric Lizard,Effect Monster,"A non Zombie-Type monster attacking ""Electric Lizard"" cannot attack on its following turn.",850,800,3,Thunder,EARTH,undefined,"[{""set_name"":""Metal Raiders"",""set_code"":""MRD-048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.93""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""6.86""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.51""}]","[{""id"":55875323,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/55875323.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/55875323.jpg""}]","[{""cardmarket_price"":""0.21"",""tcgplayer_price"":""0.23"",""ebay_price"":""5.49"",""amazon_price"":""0.51"",""coolstuffinc_price"":""0.25""}]",null,null,null
25833572,Gate Guardian,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 ""Sanga of the Thunder"", ""Kazejin"", and ""Suijin"".",3750,3400,11,Warrior,DARK,Guardian,"[{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN024"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""13.6""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN223"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""26.78""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""34.29""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""79.17""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""95.86""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN023"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""1424.67""}]","[{""id"":25833572,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/25833572.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/25833572.jpg""}]","[{""cardmarket_price"":""12.51"",""tcgplayer_price"":""11.66"",""ebay_price"":""999.99"",""amazon_price"":""35.85"",""coolstuffinc_price"":""11.99""}]",null,null,null
14141448,Great Moth,Effect Monster,"This monster cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Petit Moth"" during your 4th turn after ""Petit Moth"" has been equipped with ""Cocoon of Evolution"".",2600,2500,8,Insect,EARTH,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.6""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-070"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.73""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E070"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.57""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN070"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.48""}]","[{""id"":14141448,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/14141448.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/14141448.jpg""}]","[{""cardmarket_price"":""1.02"",""tcgplayer_price"":""0.76"",""ebay_price"":""0.99"",""amazon_price"":""2.08"",""coolstuffinc_price"":""2.99""}]",null,null,null
12206212,Harpie Lady Sisters,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned with ""Elegant Egotist"".",1950,2100,6,Winged Beast,WIND,Harpie,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN146"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Dark Legends"",""set_code"":""DLG1-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Duelist Pack: Battle City"",""set_code"":""DPBC-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN085"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.52""},{""set_name"":""Legendary Duelists: Season 2"",""set_code"":""LDS2-EN065"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""1.62""},{""set_name"":""Legendary Duelists: Sisters of the Rose"",""set_code"":""LED4-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-009"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.12""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-E009"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""16.72""},{""set_name"":""Metal Raiders"",""set_code"":""MRD-EN009"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""7.54""},{""set_name"":""Retro Pack"",""set_code"":""RP01-EN026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""19.85""},{""set_name"":""Speed Duel Starter Decks: Duelists of Tomorrow"",""set_code"":""SS02-ENC04"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Speed Duel Tournament Pack 1"",""set_code"":""STP1-EN013"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""57.16""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""}]","[{""id"":12206212,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/12206212.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/12206212.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.19"",""ebay_price"":""2.49"",""amazon_price"":""5.00"",""coolstuffinc_price"":""0.39""}]",null,null,null
