id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_goat,banlist_info.ban_tcg,banlist_info.ban_ocg
62473983,Gravekeeper's Chief,Effect Monster,"You can only control 1 face-up ""Gravekeeper's Chief"". Your GY is unaffected by ""Necrovalley"". When this card is Tribute Summoned: You can target 1 ""Gravekeeper's"" monster in your GY; Special Summon that target.",1900,1200,5,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Champion Pack: Game Three"",""set_code"":""CP03-EN016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.52""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.35""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN187"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.02""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-065"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.35""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN076"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENB04"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""}]","[{""id"":62473983,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/62473983.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/62473983.jpg""}]","[{""cardmarket_price"":""0.27"",""tcgplayer_price"":""0.14"",""ebay_price"":""2.20"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
50712728,Gravekeeper's Curse,Effect Monster,If this card is Summoned: Inflict 500 damage to your opponent.,800,800,3,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN256"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-060"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENB01"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""}]","[{""id"":50712728,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/50712728.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/50712728.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""0.13"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
37101832,Gravekeeper's Guard,Flip Effect Monster,FLIP: Target 1 monster your opponent controls; return that target to the hand.,1000,1900,4,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.1""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN184"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""9.13""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-061"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.54""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.81""}]","[{""id"":37101832,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/37101832.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/37101832.jpg""}]","[{""cardmarket_price"":""0.59"",""tcgplayer_price"":""0.50"",""ebay_price"":""1.99"",""amazon_price"":""0.95"",""coolstuffinc_price"":""0.79""}]",null,null,null
63695531,Gravekeeper's Spear Soldier,Effect Monster,"If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.",1500,1000,4,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN185"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""6.18""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-062"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.93""},{""set_name"":""Speed Duel Demo Deck"",""set_code"":""DEM5-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.22""},{""set_name"":""Speed Duel Demo Deck 2020"",""set_code"":""DEM6-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENB02"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.44""},{""set_name"":""Turbo Pack: Booster Two"",""set_code"":""TU02-EN006"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.43""}]","[{""id"":63695531,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/63695531.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/63695531.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.16"",""ebay_price"":""10.03"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
24317029,Gravekeeper's Spy,Flip Effect Monster,"FLIP: Special Summon 1 ""Gravekeeper's"" monster with 1500 or less ATK from your Deck.",1200,2000,4,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Champion Pack: Game Three"",""set_code"":""CP03-EN003"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1253.55""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.05""},{""set_name"":""Duel Terminal 6b"",""set_code"":""DT06-EN061"",""set_rarity"":""Duel Terminal Rare Parallel Rare"",""set_rarity_code"":""(DRPR)"",""set_price"":""5.55""},{""set_name"":""Duelist League 2 participation cards"",""set_code"":""DL11-EN009"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""19.18""},{""set_name"":""Gold Series 4: Pyramids Edition"",""set_code"":""GLD4-EN010"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""6.79""},{""set_name"":""King's Court"",""set_code"":""KICO-EN031"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.8""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN183"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""6.43""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN255"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""9.03""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.71""},{""set_name"":""Premium Gold"",""set_code"":""PGLD-EN082"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""4.29""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN075"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.42""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.84""}]","[{""id"":24317029,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/24317029.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/24317029.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.16"",""ebay_price"":""7.00"",""amazon_price"":""2.99"",""coolstuffinc_price"":""0.25""}]",null,null,null
99690140,Gravekeeper's Vassal,Effect Monster,Any battle damage this card inflicts to your opponent is treated as effect damage instead.,700,500,3,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN257"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-063"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENB03"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""}]","[{""id"":99690140,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/99690140.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/99690140.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.12"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.39""}]",null,null,null
26084285,Gravekeeper's Watcher,Effect Monster,"During either player's turn, when your opponent activates a Spell/Trap Card or monster effect that could make them discard when it resolves: You can send this card from your hand to the Graveyard; negate the activation, and if you do, destroy it.",1000,1000,4,Spellcaster,DARK,Gravekeeper's,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.81""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN186"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.92""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-064"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.64""}]","[{""id"":26084285,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/26084285.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/26084285.jpg""}]","[{""cardmarket_price"":""0.93"",""tcgplayer_price"":""0.49"",""ebay_price"":""2.50"",""amazon_price"":""0.99"",""coolstuffinc_price"":""0.39""}]",null,null,null
88989706,Great Dezard,Effect Monster,"When this monster destroys the following number of monsters as a result of battle, the following effects are activated in order:
One: As long as this card remains face-up on the field, negate the activation and effects of all Spell and Trap Cards that target this card and destroy them.
Two: You can Special Summon 1 ""Fushioh Richie"" from your hand or your Deck by Tributing this card during your Main Phase.",1900,2300,6,Spellcaster,DARK,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN220"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.29""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-020"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.21""}]","[{""id"":88989706,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/88989706.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/88989706.jpg""}]","[{""cardmarket_price"":""2.10"",""tcgplayer_price"":""0.94"",""ebay_price"":""9.99"",""amazon_price"":""4.17"",""coolstuffinc_price"":""0.99""}]",null,null,null
40659562,Guardian Sphinx,Effect Monster,Once per turn: You can change this card to face-down Defense Position. When this card is Flip Summoned: Return all monsters your opponent controls to the hand.,1700,2400,5,Rock,EARTH,Sphinx,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN130"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.3""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN130"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""3.35""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN224"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.64""},{""set_name"":""Master Collection Volume 2"",""set_code"":""MC2-EN001"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""12""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-025"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""10.34""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN067"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.22""},{""set_name"":""Structure Deck: Invincible Fortress"",""set_code"":""SD7-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.69""}]","[{""id"":40659562,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40659562.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40659562.jpg""}]","[{""cardmarket_price"":""0.53"",""tcgplayer_price"":""0.54"",""ebay_price"":""3.95"",""amazon_price"":""4.30"",""coolstuffinc_price"":""0.39""}]",null,null,null
76052811,Helpoemer,Effect Monster,"Cannot be Special Summoned from the GY. At the end of your opponent's Battle Phase, if this card is in the GY because it was destroyed by battle: Make your opponent discard 1 random card. This card must be in the GY to activate and to resolve this effect.",2000,1400,5,Fiend,DARK,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN006"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""7.12""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN032"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.84""},{""set_name"":""Gold Series: Haunted Mine"",""set_code"":""GLD5-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN116"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.32""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-058"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""17.35""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN074"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""37.8""},{""set_name"":""Speed Duel Starter Decks: Twisted Nightmares"",""set_code"":""SS05-ENB13"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""}]","[{""id"":76052811,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/76052811.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/76052811.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.17"",""ebay_price"":""40.00"",""amazon_price"":""2.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
10248192,Hieroglyph Lithograph,Spell Card,"Pay 1000 Life Points. During the current Duel, your hand size limit becomes 7.",undefined,undefined,undefined,Normal,undefined,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-086"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""}]","[{""id"":10248192,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/10248192.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/10248192.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
97923414,Inpachi,Normal Monster,"A log that attacks lost travelers in the forest. Originally a big tree, it was cut down and possessed by a wicked spirit.",1600,1900,4,Machine,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-055"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""}]","[{""id"":97923414,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/97923414.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/97923414.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.14"",""ebay_price"":""14.99"",""amazon_price"":""0.95"",""coolstuffinc_price"":""0.25""}]",null,null,null
5257687,Jowls of Dark Demise,Flip Effect Monster,"FLIP: Take control of 1 monster on your opponent's side of the field until the end of the turn that this card's effect is activated. When the controlled monster attacks, it can attack your opponent's Life Points directly.",200,100,2,Fiend,WATER,undefined,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN212"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.65""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-009"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.25""}]","[{""id"":5257687,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/5257687.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/5257687.jpg""}]","[{""cardmarket_price"":""0.24"",""tcgplayer_price"":""0.44"",""ebay_price"":""0.99"",""amazon_price"":""1.86"",""coolstuffinc_price"":""0.39""}]",null,null,null
