id,name,type,desc,race,archetype,card_sets,card_images,card_prices,banlist_info.ban_goat,banlist_info.ban_tcg,banlist_info.ban_ocg
43487744,White Hole,Trap Card,"When your opponent activates ""Dark Hole"": Monsters you control cannot be destroyed by that ""Dark Hole's"" effect.",Normal,Hole,"[{""set_name"":""Legendary Collection Kaiba Mega Pack"",""set_code"":""LCKC-EN102"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""2.93""},{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1258.57""},{""set_name"":""Tournament Pack: 1st Season"",""set_code"":""TP1-E005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""151.24""},{""set_name"":""Tournament Pack: 3rd Season"",""set_code"":""TP3-009"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""26.68""},{""set_name"":""Turbo Pack: Booster Four"",""set_code"":""TU04-EN020"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.47""}]","[{""id"":43487744,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/43487744.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/43487744.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.40"",""ebay_price"":""279.99"",""amazon_price"":""4.94"",""coolstuffinc_price"":""0.25""}]",null,null,null
42578427,Eatgaboon,Trap Card,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.",Normal,undefined,"[{""set_name"":""Magic Ruler"",""set_code"":""MRL-065"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E065"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.7""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-065"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN065"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.26""}]","[{""id"":42578427,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/42578427.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/42578427.jpg""}]","[{""cardmarket_price"":""0.16"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
17653779,Fairy's Hand Mirror,Trap Card,When your opponent activates a Spell Card that targets exactly 1 monster (and no other cards) on the field: Target another card that would be an appropriate target; that Spell now targets the new target.,Normal,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN106"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-041"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.17""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E041"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""16.84""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-041"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.02""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN041"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":17653779,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/17653779.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/17653779.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.24"",""ebay_price"":""1.49"",""amazon_price"":""1.99"",""coolstuffinc_price"":""0.25""}]",null,null,null
15083728,House of Adhesive Tape,Trap Card,"If the DEF of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.",Normal,undefined,"[{""set_name"":""Magic Ruler"",""set_code"":""MRL-064"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.92""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E064"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.49""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-064"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN064"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""}]","[{""id"":15083728,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/15083728.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/15083728.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.99"",""amazon_price"":""0.59"",""coolstuffinc_price"":""0.25""}]",null,null,null
596051,Snake Fang,Trap Card,Decrease 1 selected monster's DEF by 500 points during the turn this card is activated.,Normal,undefined,"[{""set_name"":""Magic Ruler"",""set_code"":""MRL-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Magic Ruler"",""set_code"":""MRL-E050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""6.64""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Spell Ruler"",""set_code"":""SRL-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""}]","[{""id"":596051,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/596051.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/596051.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
16970158,Call of the Grave,Trap Card,"When your opponent activates ""Monster Reborn"": Negate the effect of that ""Monster Reborn"".",Normal,undefined,"[{""set_name"":""Legendary Collection Kaiba Mega Pack"",""set_code"":""LCKC-EN103"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""1.82""},{""set_name"":""Tournament Pack 4"",""set_code"":""TP4-009"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.18""},{""set_name"":""Tournament Pack: 2nd Season"",""set_code"":""TP2-005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""140""},{""set_name"":""World Championship 2011 Card Pack"",""set_code"":""WP11-EN018"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""143.62""}]","[{""id"":16970158,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/16970158.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/16970158.jpg""}]","[{""cardmarket_price"":""0.27"",""tcgplayer_price"":""0.36"",""ebay_price"":""5.00"",""amazon_price"":""0.96"",""coolstuffinc_price"":""0.49""}]",null,null,null
126218,Skull Dice,Trap Card,"Roll a six-sided die. All monsters your opponent currently controls lose ATK/DEF equal to the result x 100, until the end of this turn.",Normal,undefined,"[{""set_name"":""Event Pack Speed Duel"",""set_code"":""EVSD-EN004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""12.58""},{""set_name"":""Gold Series 4: Pyramids Edition"",""set_code"":""GLD4-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""9.94""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN074"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.49""},{""set_name"":""Speed Duel Starter Decks: Duelists of Tomorrow"",""set_code"":""SS02-ENB17"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.78""},{""set_name"":""Yu-Gi-Oh! The Eternal Duelist Soul promotional cards"",""set_code"":""EDS-003"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""8.76""},{""set_name"":""Yu-Gi-Oh! The Sacred Cards promotional cards"",""set_code"":""TSC-E003"",""set_rarity"":""Prismatic Secret Rare"",""set_rarity_code"":""(PScR)"",""set_price"":""19.25""}]","[{""id"":126218,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/126218.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/126218.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""1.04"",""ebay_price"":""3.95"",""amazon_price"":""14.99"",""coolstuffinc_price"":""0.99""}]",null,null,null
36868108,Armored Glass,Trap Card,You can only activate this card when a monster is equipped with an Equip Card. Negate the effects of all Equip Cards on the field during the turn this card is activated.,Normal,undefined,"[{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.91""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.47""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN019"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""}]","[{""id"":36868108,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/36868108.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/36868108.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.17"",""ebay_price"":""3.50"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.49""}]",null,null,null
63689843,Attack and Receive,Trap Card,"You can only activate this card when you take damage to your Life Points. Inflict 700 points of damage to your opponent's Life Points. Also, inflict 300 points of damage to your opponent's Life Points for each ""Attack and Receive"" card in your Graveyard.",Normal,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN173"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-054"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E054"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""15.82""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN054"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2""}]","[{""id"":63689843,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/63689843.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/63689843.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""3.27"",""coolstuffinc_price"":""0.25""}]",null,null,null
36280194,Backup Soldier,Trap Card,While there are 5 or more monsters in your Graveyard: Target up to 3 non-Effect Monsters with 1500 or less ATK in your Graveyard; add them to your hand.,Normal,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN082"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENY39"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-028"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.58""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E028"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""70.9""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN028"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.00""},{""set_name"":""Starter Deck: Yu-Gi-Oh! 5D's"",""set_code"":""5DS1-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""},{""set_name"":""Starter Deck: Yugi Evolution"",""set_code"":""SYE-047"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.05""}]","[{""id"":36280194,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/36280194.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/36280194.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.11"",""ebay_price"":""4.79"",""amazon_price"":""0.97"",""coolstuffinc_price"":""0.25""}]",null,null,null
36468556,Ceasefire,Trap Card,"If a face-down Defense Position monster or an Effect Monster is on the field: Change all face-down Defense Position monsters on the field to face-up Defense Position (Flip monsters' effects are not activated at this time), also inflict 500 damage to your opponent for each Effect Monster on the field.",Normal,undefined,"[{""set_name"":""Astral Pack Six"",""set_code"":""AP06-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Champion Pack: Game Two"",""set_code"":""CP02-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN083"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.48""},{""set_name"":""Machina Mayhem Structure Deck"",""set_code"":""SDMM-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-030"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.3""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E030"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""12.02""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN030"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""12.06""},{""set_name"":""Premium Gold: Return of the Bling"",""set_code"":""PGL2-EN062"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""1.31""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN009"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.49""},{""set_name"":""Starter Deck: Yuya"",""set_code"":""YS16-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Structure Deck: Dragon's Roar"",""set_code"":""SD1-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":36468556,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/36468556.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/36468556.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.25"",""ebay_price"":""6.79"",""amazon_price"":""0.77"",""coolstuffinc_price"":""0.25""}]",Limited,undefined,undefined
1248895,Chain Destruction,Trap Card,When a monster(s) with 2000 or less ATK is Summoned: Target 1 of them; destroy all cards with that name in its controller's hand and Main Deck.,Normal,undefined,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN070"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN293"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.13""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-006"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.98""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E006"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN006"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.94""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN004"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.58""},{""set_name"":""Tournament Pack 4"",""set_code"":""TP4-004"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""199.84""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENB38"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""}]","[{""id"":1248895,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/1248895.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/1248895.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.10"",""ebay_price"":""13.00"",""amazon_price"":""4.43"",""coolstuffinc_price"":""0.25""}]",null,null,null
473469,Driving Snow,Trap Card,You can only activate this card when 1 or more of your Trap Cards are destroyed and sent from the field to the Graveyard by a card effect your opponent controls. Destroy 1 Spell or Trap Card on the field.,Normal,undefined,"[{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.92""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.26""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.99""}]","[{""id"":473469,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/473469.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/473469.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.10"",""ebay_price"":""1.00"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
60082869,Dust Tornado,Trap Card,"Target 1 Spell/Trap your opponent controls; destroy that target, then you can Set 1 Spell/Trap from your hand.",Normal,undefined,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-END18"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.11""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN088"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.37""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN088"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""1.39""},{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN075"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.34""},{""set_name"":""Dark Legion Starter Deck"",""set_code"":""YS15-ENL25"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Duel Terminal - Preview Wave 1"",""set_code"":""DTP1-EN016"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""0.00""},{""set_name"":""Duel Terminal 1"",""set_code"":""DT01-EN046"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""17.89""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN095"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.73""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-011"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.21""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-E011"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.00""},{""set_name"":""Pharaoh's Servant"",""set_code"":""PSV-EN011"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.00""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.43""},{""set_name"":""Rise of the Dragon Lords Structure Deck"",""set_code"":""SDRL-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.28""},{""set_name"":""Saber Force Starter Deck"",""set_code"":""YS15-ENF25"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Speed Duel Starter Decks: Match of the Millennium"",""set_code"":""SS04-ENB26"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.27""},{""set_name"":""Speed Duel: Attack from the Deep"",""set_code"":""SBAD-EN043"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.47""},{""set_name"":""Starter Deck 2006"",""set_code"":""YSD-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Starter Deck: Dawn of the Xyz"",""set_code"":""YS11-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Starter Deck: Duelist Toolbox"",""set_code"":""5DS3-EN031"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Starter Deck: Jaden Yuki"",""set_code"":""YSDJ-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.02""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-045"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Starter Deck: Xyz Symphony"",""set_code"":""YS12-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.53""},{""set_name"":""Starter Deck: Yu-Gi-Oh! 5D's 2009"",""set_code"":""5DS2-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.76""},{""set_name"":""Structure Deck: Blaze of Destruction"",""set_code"":""SD3-EN027"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Structure Deck: Fury from the Deep"",""set_code"":""SD4-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.56""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN029"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.38""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Super Starter: V for Victory"",""set_code"":""YS13-EN038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.59""},{""set_name"":""Zombie World Structure Deck"",""set_code"":""SDZW-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":60082869,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/60082869.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/60082869.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.29"",""ebay_price"":""4.95"",""amazon_price"":""0.58"",""coolstuffinc_price"":""0.39""}]",null,null,null
